location,latitude,longitude,pm2_5,pm10,no2,co,so2,o3,timestamp,temperature,humidity,wind_speed,wind_direction,hour,day
Mumbai,19.076,72.8777,61,43,7,242,2,51,2026-04-04 15:18:08.505755,34,64,9.134668390939844,63,15,4
Delhi,28.7041,77.1025,27,46,39,211,20,25,2026-04-04 15:18:08.506734,39,87,1.200562950646607,203,15,4
Jammu and Kashmir,34.0837,74.7973,58,45,31,367,2,73,2026-04-04 15:18:08.508105,25,80,6.211366775720934,173,15,4
Hyderabad,17.385,78.4867,113,70,25,196,15,14,2026-04-04 15:18:08.509798,23,45,6.967564971974367,87,15,4
Bangalore,12.9716,77.5946,113,144,5,281,27,32,2026-04-04 15:18:08.511645,29,89,4.3413883126273305,206,15,4
Visakhapatnam,17.6868,83.2185,98,66,32,213,23,53,2026-04-04 16:18:08.504790,22,46,9.41703290885142,63,16,4
Mumbai,19.076,72.8777,107,45,48,399,17,13,2026-04-04 16:18:08.505749,26,90,4.444038613049625,320,16,4
Delhi,28.7041,77.1025,103,58,24,126,30,39,2026-04-04 16:18:08.506729,25,57,8.650678453017456,308,16,4
Jammu and Kashmir,34.0837,74.7973,83,134,15,148,12,50,2026-04-04 16:18:08.508102,32,62,5.162310504075276,45,16,4
Hyderabad,17.385,78.4867,46,36,35,234,30,26,2026-04-04 16:18:08.509791,22,87,3.164356148082873,199,16,4
Bangalore,12.9716,77.5946,66,54,9,240,14,77,2026-04-04 16:18:08.511639,36,42,6.4303275238987805,284,16,4
Visakhapatnam,17.6868,83.2185,67,126,35,358,8,54,2026-04-04 17:18:08.504787,34,54,1.639507451104686,85,17,4
Mumbai,19.076,72.8777,97,65,49,239,13,60,2026-04-04 17:18:08.505744,33,71,2.5306396650288936,184,17,4
Delhi,28.7041,77.1025,87,105,42,212,11,17,2026-04-04 17:18:08.506725,34,88,2.197829083927222,161,17,4
Jammu and Kashmir,34.0837,74.7973,114,150,16,151,2,66,2026-04-04 17:18:08.508097,27,74,8.327856948937612,128,17,4
Hyderabad,17.385,78.4867,112,54,49,307,11,36,2026-04-04 17:18:08.509786,28,74,5.694061310937538,7,17,4
Bangalore,12.9716,77.5946,50,144,10,193,9,34,2026-04-04 17:18:08.511632,20,71,6.031900874430924,214,17,4
Visakhapatnam,17.6868,83.2185,56,93,21,370,13,18,2026-04-04 18:18:08.504783,35,47,4.849649823047321,151,18,4
Mumbai,19.076,72.8777,92,72,48,203,26,32,2026-04-04 18:18:08.505737,20,52,1.7519082063260716,23,18,4
Delhi,28.7041,77.1025,119,67,40,210,11,19,2026-04-04 18:18:08.506720,40,42,7.928525306724844,191,18,4
Jammu and Kashmir,34.0837,74.7973,98,92,29,300,30,47,2026-04-04 18:18:08.508091,28,41,3.6368203899013514,293,18,4
Hyderabad,17.385,78.4867,48,135,32,345,22,68,2026-04-04 18:18:08.509779,29,67,5.559481452983295,37,18,4
Bangalore,12.9716,77.5946,114,98,50,336,20,10,2026-04-04 18:18:08.511625,30,78,7.587801228874313,281,18,4
Visakhapatnam,17.6868,83.2185,112,141,47,330,24,70,2026-04-04 19:18:08.504779,29,60,1.5769725071073275,152,19,4
Mumbai,19.076,72.8777,85,61,15,219,17,16,2026-04-04 19:18:08.505732,21,64,7.31768292045048,223,19,4
Delhi,28.7041,77.1025,63,75,16,270,8,57,2026-04-04 19:18:08.506715,25,74,1.579370292534791,140,19,4
Jammu and Kashmir,34.0837,74.7973,59,47,44,299,27,23,2026-04-04 19:18:08.508086,26,44,9.290201562512998,296,19,4
Hyderabad,17.385,78.4867,63,45,16,110,8,63,2026-04-04 19:18:08.509772,34,60,7.536551202860426,83,19,4
Bangalore,12.9716,77.5946,35,97,13,277,25,27,2026-04-04 19:18:08.511618,23,73,5.508781296481245,125,19,4
Visakhapatnam,17.6868,83.2185,32,113,27,389,30,46,2026-04-04 20:18:08.504776,32,84,7.358376081960013,226,20,4
Mumbai,19.076,72.8777,73,88,41,242,16,46,2026-04-04 20:18:08.505728,33,49,1.2918991965700113,81,20,4
Delhi,28.7041,77.1025,40,143,50,122,11,47,2026-04-04 20:18:08.506710,26,46,8.59106135195702,39,20,4
Jammu and Kashmir,34.0837,74.7973,30,85,40,248,17,67,2026-04-04 20:18:08.508080,39,82,2.2723624319222977,178,20,4
Hyderabad,17.385,78.4867,92,106,45,397,18,59,2026-04-04 20:18:08.509767,27,63,3.2989677999781164,283,20,4
Bangalore,12.9716,77.5946,103,105,21,373,27,34,2026-04-04 20:18:08.511612,24,84,8.875060374938297,172,20,4
Visakhapatnam,17.6868,83.2185,28,101,42,140,18,52,2026-04-04 21:18:08.504773,22,81,2.6315419827261213,154,21,4
Mumbai,19.076,72.8777,60,135,43,184,24,46,2026-04-04 21:18:08.505725,37,47,4.137240287295851,94,21,4
Delhi,28.7041,77.1025,104,108,21,352,29,39,2026-04-04 21:18:08.506705,27,55,9.166295360185366,15,21,4
Jammu and Kashmir,34.0837,74.7973,49,75,41,378,5,23,2026-04-04 21:18:08.508077,26,86,9.895174350027586,336,21,4
Hyderabad,17.385,78.4867,51,44,38,235,2,56,2026-04-04 21:18:08.509760,33,68,8.32757337025286,64,21,4
Bangalore,12.9716,77.5946,93,38,38,314,23,78,2026-04-04 21:18:08.511605,37,57,7.051157190417953,61,21,4
Visakhapatnam,17.6868,83.2185,109,110,19,161,24,31,2026-04-04 22:18:08.504769,33,77,4.175429002906408,206,22,4
Mumbai,19.076,72.8777,81,129,6,314,5,24,2026-04-04 22:18:08.505722,28,47,5.9746693467610426,6,22,4
Delhi,28.7041,77.1025,31,69,48,375,4,61,2026-04-04 22:18:08.506700,39,90,9.824981395966896,278,22,4
Jammu and Kashmir,34.0837,74.7973,100,124,31,361,6,44,2026-04-04 22:18:08.508074,24,72,7.968750736590906,23,22,4
Hyderabad,17.385,78.4867,28,45,10,397,5,40,2026-04-04 22:18:08.509754,23,57,4.556778590430724,92,22,4
Bangalore,12.9716,77.5946,47,43,11,122,17,51,2026-04-04 22:18:08.511597,29,89,6.871688778021392,39,22,4
Visakhapatnam,17.6868,83.2185,36,57,24,155,7,45,2026-04-04 23:18:08.504766,30,85,8.115706736639543,156,23,4
Mumbai,19.076,72.8777,32,67,12,323,20,42,2026-04-04 23:18:08.505718,39,59,5.087080682855448,66,23,4
Delhi,28.7041,77.1025,104,86,11,354,4,61,2026-04-04 23:18:08.506694,30,51,2.985618810573132,359,23,4
Jammu and Kashmir,34.0837,74.7973,81,30,29,351,14,36,2026-04-04 23:18:08.508070,22,42,6.392266380243065,116,23,4
Hyderabad,17.385,78.4867,67,99,18,368,3,53,2026-04-04 23:18:08.509742,31,52,9.669844334796624,316,23,4
Bangalore,12.9716,77.5946,76,93,35,122,17,54,2026-04-04 23:18:08.511590,40,62,9.32537863180035,353,23,4
Visakhapatnam,17.6868,83.2185,43,92,41,268,10,30,2026-04-05 00:18:08.504762,21,70,6.22736649219397,44,0,5
Mumbai,19.076,72.8777,112,146,17,305,19,28,2026-04-05 00:18:08.505715,21,51,4.711442007141836,247,0,5
Delhi,28.7041,77.1025,112,104,16,115,2,12,2026-04-05 00:18:08.506687,36,54,8.734558673585596,303,0,5
Jammu and Kashmir,34.0837,74.7973,59,110,37,144,13,20,2026-04-05 00:18:08.508067,25,60,6.251457606584488,205,0,5
Hyderabad,17.385,78.4867,79,138,47,101,25,71,2026-04-05 00:18:08.509713,37,55,9.386397344739184,120,0,5
Bangalore,12.9716,77.5946,98,99,9,309,15,33,2026-04-05 00:18:08.511583,24,60,6.097712037148938,95,0,5
Visakhapatnam,17.6868,83.2185,77,141,25,228,20,56,2026-04-05 01:18:08.504759,28,41,6.600585998590487,96,1,5
Mumbai,19.076,72.8777,63,91,17,331,25,12,2026-04-05 01:18:08.505711,24,53,8.327844457494068,125,1,5
Delhi,28.7041,77.1025,44,106,11,162,22,39,2026-04-05 01:18:08.506682,38,40,2.7621458029790844,50,1,5
Jammu and Kashmir,34.0837,74.7973,93,78,28,351,7,78,2026-04-05 01:18:08.508063,29,46,2.142432784283076,49,1,5
Hyderabad,17.385,78.4867,39,126,47,344,4,59,2026-04-05 01:18:08.509707,26,51,8.43465238674959,102,1,5
Bangalore,12.9716,77.5946,82,54,38,397,3,69,2026-04-05 01:18:08.511577,33,40,9.622007976542667,293,1,5
Visakhapatnam,17.6868,83.2185,89,72,13,110,23,11,2026-04-05 02:18:08.504755,36,77,6.754345951673181,63,2,5
Mumbai,19.076,72.8777,53,122,26,370,14,24,2026-04-05 02:18:08.505708,24,47,5.40330312516872,14,2,5
Delhi,28.7041,77.1025,109,47,14,314,23,43,2026-04-05 02:18:08.506676,21,90,4.691262021744612,177,2,5
Jammu and Kashmir,34.0837,74.7973,67,131,43,173,21,52,2026-04-05 02:18:08.508060,26,49,7.347012609484215,239,2,5
Hyderabad,17.385,78.4867,87,67,11,368,10,31,2026-04-05 02:18:08.509699,38,42,4.302171790989736,123,2,5
Bangalore,12.9716,77.5946,61,97,44,358,2,64,2026-04-05 02:18:08.511570,38,60,3.232674632026692,330,2,5
Visakhapatnam,17.6868,83.2185,53,68,14,335,2,47,2026-04-05 03:18:08.504752,27,62,2.480148706941286,266,3,5
Mumbai,19.076,72.8777,55,56,18,168,6,39,2026-04-05 03:18:08.505704,30,57,1.3254534157388207,73,3,5
Delhi,28.7041,77.1025,63,102,45,210,27,24,2026-04-05 03:18:08.506671,30,83,8.828262408888406,54,3,5
Jammu and Kashmir,34.0837,74.7973,88,86,6,314,11,63,2026-04-05 03:18:08.508056,39,48,3.4159658545621374,324,3,5
Hyderabad,17.385,78.4867,64,31,38,148,3,60,2026-04-05 03:18:08.509672,21,86,3.987501966613305,185,3,5
Bangalore,12.9716,77.5946,73,38,36,294,14,64,2026-04-05 03:18:08.511560,40,60,7.277919218734489,354,3,5
Visakhapatnam,17.6868,83.2185,22,35,46,281,19,16,2026-04-05 04:18:08.504748,40,68,7.177337813195656,131,4,5
Mumbai,19.076,72.8777,54,54,20,353,27,50,2026-04-05 04:18:08.505701,21,59,9.457539385309962,305,4,5
Delhi,28.7041,77.1025,103,40,32,215,29,65,2026-04-05 04:18:08.506667,34,48,2.18523642784324,314,4,5
Jammu and Kashmir,34.0837,74.7973,20,102,34,259,24,27,2026-04-05 04:18:08.508053,30,82,4.600615085901209,27,4,5
Hyderabad,17.385,78.4867,98,117,49,285,13,19,2026-04-05 04:18:08.509663,33,68,6.183469279715414,305,4,5
Bangalore,12.9716,77.5946,93,144,50,104,3,38,2026-04-05 04:18:08.511553,23,61,8.745581862628164,350,4,5
Visakhapatnam,17.6868,83.2185,103,32,37,101,17,76,2026-04-05 05:18:08.504744,22,79,2.569277146582753,44,5,5
Mumbai,19.076,72.8777,61,140,27,240,26,60,2026-04-05 05:18:08.505697,26,60,3.926437454189864,180,5,5
Delhi,28.7041,77.1025,43,105,29,379,15,12,2026-04-05 05:18:08.506662,35,56,4.608155266581987,277,5,5
Jammu and Kashmir,34.0837,74.7973,62,145,30,171,19,48,2026-04-05 05:18:08.508049,29,80,7.367009466321808,35,5,5
Hyderabad,17.385,78.4867,95,100,36,166,12,65,2026-04-05 05:18:08.509657,31,60,8.886040321158694,212,5,5
Bangalore,12.9716,77.5946,86,100,34,393,19,42,2026-04-05 05:18:08.511547,24,43,5.541530828453217,85,5,5
Visakhapatnam,17.6868,83.2185,88,149,50,106,22,44,2026-04-05 06:18:08.504741,39,87,8.573323136036633,87,6,5
Mumbai,19.076,72.8777,91,108,7,201,3,61,2026-04-05 06:18:08.505694,26,67,7.111974684946643,48,6,5
Delhi,28.7041,77.1025,52,101,46,331,11,77,2026-04-05 06:18:08.506657,25,75,5.262380278964323,303,6,5
Jammu and Kashmir,34.0837,74.7973,100,128,38,170,11,28,2026-04-05 06:18:08.508044,25,82,6.432688030195905,248,6,5
Hyderabad,17.385,78.4867,109,55,7,204,25,46,2026-04-05 06:18:08.509651,31,83,4.293680508695079,8,6,5
Bangalore,12.9716,77.5946,45,34,50,211,29,67,2026-04-05 06:18:08.511540,40,45,3.793463495862076,222,6,5
Visakhapatnam,17.6868,83.2185,60,123,19,218,14,23,2026-04-05 07:18:08.504737,38,73,3.447994339140699,353,7,5
Mumbai,19.076,72.8777,27,47,26,120,25,69,2026-04-05 07:18:08.505690,30,71,8.204792041735404,191,7,5
Delhi,28.7041,77.1025,62,43,28,323,18,49,2026-04-05 07:18:08.506651,26,84,8.728947294775544,343,7,5
Jammu and Kashmir,34.0837,74.7973,21,56,47,144,19,79,2026-04-05 07:18:08.508040,35,49,9.043565622297455,89,7,5
Hyderabad,17.385,78.4867,100,57,26,114,14,67,2026-04-05 07:18:08.509646,27,73,4.12386212183591,350,7,5
Bangalore,12.9716,77.5946,32,32,16,353,10,46,2026-04-05 07:18:08.511534,40,81,1.2009002694212696,281,7,5
Visakhapatnam,17.6868,83.2185,30,47,7,213,17,35,2026-04-05 08:18:08.504733,31,68,7.520718232327633,246,8,5
Mumbai,19.076,72.8777,29,138,21,327,5,55,2026-04-05 08:18:08.505687,24,70,5.023885528022741,133,8,5
Delhi,28.7041,77.1025,105,76,36,165,3,12,2026-04-05 08:18:08.506646,33,68,1.508779870816471,172,8,5
Jammu and Kashmir,34.0837,74.7973,92,103,17,138,30,25,2026-04-05 08:18:08.508037,24,45,8.659380633408226,206,8,5
Hyderabad,17.385,78.4867,85,142,25,162,23,35,2026-04-05 08:18:08.509640,23,55,5.6015444828321606,327,8,5
Bangalore,12.9716,77.5946,38,42,50,220,24,48,2026-04-05 08:18:08.511528,20,43,6.6569625313451,141,8,5
Visakhapatnam,17.6868,83.2185,104,117,42,364,20,63,2026-04-05 09:18:08.504730,29,50,6.615320001931008,46,9,5
Mumbai,19.076,72.8777,35,139,35,179,20,58,2026-04-05 09:18:08.505683,38,64,3.135701100857145,43,9,5
Delhi,28.7041,77.1025,74,131,28,123,10,40,2026-04-05 09:18:08.506641,21,52,6.55722671126139,120,9,5
Jammu and Kashmir,34.0837,74.7973,45,110,29,213,8,50,2026-04-05 09:18:08.508033,28,64,3.5359694466496685,275,9,5
Hyderabad,17.385,78.4867,87,142,14,201,12,37,2026-04-05 09:18:08.509634,37,70,7.379363186247417,229,9,5
Bangalore,12.9716,77.5946,110,34,14,299,16,26,2026-04-05 09:18:08.511522,37,55,8.841691569726137,108,9,5
Visakhapatnam,17.6868,83.2185,97,121,28,212,22,50,2026-04-05 10:18:08.504726,21,68,2.284508532977225,105,10,5
Mumbai,19.076,72.8777,33,86,8,228,21,52,2026-04-05 10:18:08.505680,38,59,2.089988286925048,7,10,5
Delhi,28.7041,77.1025,99,129,35,147,18,40,2026-04-05 10:18:08.506636,37,66,3.3947776404095222,272,10,5
Jammu and Kashmir,34.0837,74.7973,77,85,5,257,8,15,2026-04-05 10:18:08.508030,37,45,1.2354778959930122,223,10,5
Hyderabad,17.385,78.4867,75,46,42,157,30,67,2026-04-05 10:18:08.509628,21,79,1.3244210571387909,29,10,5
Bangalore,12.9716,77.5946,60,45,41,311,16,78,2026-04-05 10:18:08.511516,28,53,5.929071009820963,233,10,5
Visakhapatnam,17.6868,83.2185,73,38,16,245,12,16,2026-04-05 11:18:08.504720,25,57,1.669335485713535,207,11,5
Mumbai,19.076,72.8777,107,99,39,363,29,16,2026-04-05 11:18:08.505677,36,88,5.671980551730899,105,11,5
Delhi,28.7041,77.1025,26,99,30,382,11,21,2026-04-05 11:18:08.506632,33,86,1.921256851860533,234,11,5
Jammu and Kashmir,34.0837,74.7973,59,103,31,294,20,21,2026-04-05 11:18:08.508026,39,78,6.436763141323555,120,11,5
Hyderabad,17.385,78.4867,117,142,28,275,8,61,2026-04-05 11:18:08.509621,38,53,8.523837540876759,313,11,5
Bangalore,12.9716,77.5946,95,58,44,248,29,58,2026-04-05 11:18:08.511510,20,69,5.418301810820553,184,11,5
Visakhapatnam,17.6868,83.2185,62,128,39,139,2,80,2026-04-05 12:18:08.504714,32,82,4.908800241759304,266,12,5
Mumbai,19.076,72.8777,108,146,10,275,26,34,2026-04-05 12:18:08.505673,25,88,2.1531771403168856,160,12,5
Delhi,28.7041,77.1025,95,142,33,157,21,23,2026-04-05 12:18:08.506629,31,83,7.071933567902811,268,12,5
Jammu and Kashmir,34.0837,74.7973,55,59,12,167,15,49,2026-04-05 12:18:08.508023,30,48,6.88584664182666,312,12,5
Hyderabad,17.385,78.4867,34,69,33,100,7,53,2026-04-05 12:18:08.509606,39,66,2.6306318534068813,212,12,5
Bangalore,12.9716,77.5946,59,40,43,369,19,75,2026-04-05 12:18:08.511504,38,74,2.1496495271061167,138,12,5
Visakhapatnam,17.6868,83.2185,23,44,7,258,2,41,2026-04-05 13:18:08.504708,26,75,4.943522471674998,156,13,5
Mumbai,19.076,72.8777,25,144,28,250,19,71,2026-04-05 13:18:08.505664,21,70,8.361087322293944,316,13,5
Delhi,28.7041,77.1025,44,78,47,147,13,40,2026-04-05 13:18:08.506626,25,60,4.13960898376792,106,13,5
Jammu and Kashmir,34.0837,74.7973,56,113,41,359,9,42,2026-04-05 13:18:08.508019,34,65,6.3400069973539335,233,13,5
Hyderabad,17.385,78.4867,105,145,43,246,13,13,2026-04-05 13:18:08.509603,21,68,4.403440493325094,181,13,5
Bangalore,12.9716,77.5946,118,44,12,139,3,18,2026-04-05 13:18:08.511497,30,88,9.315097528519756,95,13,5
Visakhapatnam,17.6868,83.2185,32,82,34,253,13,36,2026-04-05 14:18:08.504702,20,45,4.488457457713126,43,14,5
Mumbai,19.076,72.8777,110,66,28,321,5,71,2026-04-05 14:18:08.505661,36,83,2.464177818606508,359,14,5
Delhi,28.7041,77.1025,75,86,49,267,5,27,2026-04-05 14:18:08.506622,20,67,4.151369752723957,250,14,5
Jammu and Kashmir,34.0837,74.7973,45,51,15,159,25,30,2026-04-05 14:18:08.508015,23,67,9.732442432729451,178,14,5
Hyderabad,17.385,78.4867,34,50,25,384,22,80,2026-04-05 14:18:08.509600,35,51,8.343784917263907,176,14,5
Bangalore,12.9716,77.5946,56,121,47,326,14,48,2026-04-05 14:18:08.511490,29,66,7.479489156124215,324,14,5
Visakhapatnam,17.6868,83.2185,51,61,39,237,16,32,2026-04-05 15:18:08.504695,29,42,9.824169586390378,340,15,5
Mumbai,19.076,72.8777,28,106,19,242,10,74,2026-04-05 15:18:08.505657,24,52,2.758581806411497,69,15,5
Delhi,28.7041,77.1025,118,85,22,167,5,39,2026-04-05 15:18:08.506619,29,85,3.013310989058785,70,15,5
Jammu and Kashmir,34.0837,74.7973,42,91,14,232,27,36,2026-04-05 15:18:08.508012,26,42,4.266262297485847,92,15,5
Hyderabad,17.385,78.4867,75,58,6,153,6,73,2026-04-05 15:18:08.509596,21,63,5.904348037344374,53,15,5
Bangalore,12.9716,77.5946,34,86,39,390,7,33,2026-04-05 15:18:08.511483,20,76,1.3279246425361144,220,15,5
Visakhapatnam,17.6868,83.2185,108,50,27,277,14,76,2026-04-05 16:18:08.504688,32,84,5.353398102921774,295,16,5
Mumbai,19.076,72.8777,30,41,27,367,6,73,2026-04-05 16:18:08.505652,32,57,9.629380056750213,29,16,5
Delhi,28.7041,77.1025,41,111,35,169,24,39,2026-04-05 16:18:08.506615,40,48,4.733638496325042,316,16,5
Jammu and Kashmir,34.0837,74.7973,62,74,42,295,16,41,2026-04-05 16:18:08.508008,26,81,3.022035748939243,51,16,5
Hyderabad,17.385,78.4867,83,111,48,308,2,13,2026-04-05 16:18:08.509592,29,65,6.367485745008167,31,16,5
Bangalore,12.9716,77.5946,102,96,36,337,22,34,2026-04-05 16:18:08.511476,22,50,6.584899011400269,155,16,5
Visakhapatnam,17.6868,83.2185,48,84,48,220,8,32,2026-04-05 17:18:08.504681,33,43,1.1967588603693342,259,17,5
Mumbai,19.076,72.8777,29,115,30,267,25,72,2026-04-05 17:18:08.505644,23,88,8.785458334008933,218,17,5
Delhi,28.7041,77.1025,20,120,18,194,14,50,2026-04-05 17:18:08.506612,38,52,4.800956393690352,60,17,5
Jammu and Kashmir,34.0837,74.7973,87,114,15,351,22,24,2026-04-05 17:18:08.508004,20,54,6.685296599366471,55,17,5
Hyderabad,17.385,78.4867,95,61,39,231,6,15,2026-04-05 17:18:08.509589,39,63,2.779610682701305,331,17,5
Bangalore,12.9716,77.5946,24,85,44,154,12,34,2026-04-05 17:18:08.511469,35,57,6.268772243254006,339,17,5
Visakhapatnam,17.6868,83.2185,73,111,48,183,2,28,2026-04-05 18:18:08.504674,24,85,7.1693041724484985,272,18,5
Mumbai,19.076,72.8777,43,83,42,260,23,21,2026-04-05 18:18:08.505638,28,54,1.225772651144724,321,18,5
Delhi,28.7041,77.1025,106,60,40,338,24,31,2026-04-05 18:18:08.506608,21,72,1.6183599898322476,72,18,5
Jammu and Kashmir,34.0837,74.7973,69,147,25,173,23,30,2026-04-05 18:18:08.507999,23,52,8.474609251985598,163,18,5
Hyderabad,17.385,78.4867,42,87,17,270,28,52,2026-04-05 18:18:08.509583,31,89,4.010060506172147,123,18,5
Bangalore,12.9716,77.5946,67,137,41,270,4,21,2026-04-05 18:18:08.511461,22,46,5.413053339443707,145,18,5
Visakhapatnam,17.6868,83.2185,63,81,10,207,25,28,2026-04-05 19:18:08.504667,40,40,7.338650813954585,246,19,5
Mumbai,19.076,72.8777,59,88,42,312,27,30,2026-04-05 19:18:08.505632,34,81,7.524104521147756,59,19,5
Delhi,28.7041,77.1025,74,60,8,141,20,13,2026-04-05 19:18:08.506604,31,44,4.416436086140436,191,19,5
Jammu and Kashmir,34.0837,74.7973,57,111,16,302,11,10,2026-04-05 19:18:08.507991,22,42,3.56527799282261,58,19,5
Hyderabad,17.385,78.4867,20,87,47,333,17,30,2026-04-05 19:18:08.509567,24,89,1.082889718627888,251,19,5
Bangalore,12.9716,77.5946,115,43,23,397,10,42,2026-04-05 19:18:08.511454,39,59,8.039219893378148,290,19,5
Visakhapatnam,17.6868,83.2185,28,150,22,338,19,79,2026-04-05 20:18:08.504660,26,55,7.0087313341422925,245,20,5
Mumbai,19.076,72.8777,119,121,36,254,3,24,2026-04-05 20:18:08.505629,34,59,3.809829504215689,34,20,5
Delhi,28.7041,77.1025,86,109,37,240,3,28,2026-04-05 20:18:08.506600,35,59,5.730297953321194,133,20,5
Jammu and Kashmir,34.0837,74.7973,98,119,37,201,16,55,2026-04-05 20:18:08.507985,35,82,7.944634448469936,1,20,5
Hyderabad,17.385,78.4867,82,76,13,198,30,18,2026-04-05 20:18:08.509561,21,52,2.786698375379608,253,20,5
Bangalore,12.9716,77.5946,73,112,27,170,6,14,2026-04-05 20:18:08.511447,37,56,9.41447746521444,356,20,5
Visakhapatnam,17.6868,83.2185,108,59,27,202,28,69,2026-04-05 21:18:08.504653,27,89,5.781154055745051,199,21,5
Mumbai,19.076,72.8777,105,116,6,282,24,47,2026-04-05 21:18:08.505626,28,69,3.916667887906587,99,21,5
Delhi,28.7041,77.1025,117,87,7,107,26,11,2026-04-05 21:18:08.506597,21,81,5.713987782937955,248,21,5
Jammu and Kashmir,34.0837,74.7973,119,139,29,135,29,64,2026-04-05 21:18:08.507982,37,83,7.537181415934312,224,21,5
Hyderabad,17.385,78.4867,120,39,41,284,16,75,2026-04-05 21:18:08.509555,34,60,8.245897493031052,80,21,5
Bangalore,12.9716,77.5946,84,56,6,100,7,78,2026-04-05 21:18:08.511440,36,66,2.601327103814296,292,21,5
Visakhapatnam,17.6868,83.2185,74,62,7,366,16,59,2026-04-05 22:18:08.504646,23,51,5.298765159959067,171,22,5
Mumbai,19.076,72.8777,113,101,21,352,17,71,2026-04-05 22:18:08.505622,32,41,4.4924125920592815,69,22,5
Delhi,28.7041,77.1025,25,125,49,147,16,36,2026-04-05 22:18:08.506594,34,89,7.628394419031061,200,22,5
Jammu and Kashmir,34.0837,74.7973,83,133,22,341,6,58,2026-04-05 22:18:08.507978,27,76,7.368053223846411,292,22,5
Hyderabad,17.385,78.4867,47,125,47,349,21,50,2026-04-05 22:18:08.509549,32,79,2.520516761196068,28,22,5
Bangalore,12.9716,77.5946,49,74,39,394,28,29,2026-04-05 22:18:08.511433,29,51,8.391117427339374,291,22,5
Visakhapatnam,17.6868,83.2185,105,73,41,299,7,71,2026-04-05 23:18:08.504639,38,85,3.829554318996205,344,23,5
Mumbai,19.076,72.8777,116,149,23,185,15,73,2026-04-05 23:18:08.505619,36,49,4.435904782605572,199,23,5
Delhi,28.7041,77.1025,59,141,50,267,5,18,2026-04-05 23:18:08.506590,35,56,9.064633738856571,221,23,5
Jammu and Kashmir,34.0837,74.7973,25,125,41,280,10,53,2026-04-05 23:18:08.507975,34,45,5.511524357789834,311,23,5
Hyderabad,17.385,78.4867,104,134,12,165,30,21,2026-04-05 23:18:08.509543,39,45,3.4262357446823195,252,23,5
Bangalore,12.9716,77.5946,46,147,43,140,18,11,2026-04-05 23:18:08.511426,34,68,3.195198317719868,343,23,5
Visakhapatnam,17.6868,83.2185,41,40,36,127,7,12,2026-04-06 00:18:08.504632,20,47,6.019600083243267,100,0,6
Mumbai,19.076,72.8777,24,149,13,236,3,24,2026-04-06 00:18:08.505615,37,85,2.314999807677344,236,0,6
Delhi,28.7041,77.1025,95,147,25,155,14,43,2026-04-06 00:18:08.506587,25,75,1.8062582312288429,289,0,6
Jammu and Kashmir,34.0837,74.7973,26,143,16,241,18,65,2026-04-06 00:18:08.507971,22,67,1.8526071701753843,269,0,6
Hyderabad,17.385,78.4867,30,71,37,213,29,62,2026-04-06 00:18:08.509540,22,77,6.8355413997079175,151,0,6
Bangalore,12.9716,77.5946,50,44,37,355,15,77,2026-04-06 00:18:08.511420,25,63,2.5778403151566867,193,0,6
Visakhapatnam,17.6868,83.2185,21,122,18,197,3,54,2026-04-06 01:18:08.504624,33,69,7.6907176081056114,303,1,6
Mumbai,19.076,72.8777,39,77,48,132,8,65,2026-04-06 01:18:08.505612,29,44,5.035117041777586,312,1,6
Delhi,28.7041,77.1025,27,93,30,240,28,55,2026-04-06 01:18:08.506583,27,51,5.948603350368882,67,1,6
Jammu and Kashmir,34.0837,74.7973,60,77,23,373,16,61,2026-04-06 01:18:08.507967,38,60,4.123130573370495,78,1,6
Hyderabad,17.385,78.4867,47,61,34,243,30,20,2026-04-06 01:18:08.509536,34,82,9.213727908348362,262,1,6
Bangalore,12.9716,77.5946,81,33,49,198,12,20,2026-04-06 01:18:08.511413,29,42,2.7654402875679462,350,1,6
Visakhapatnam,17.6868,83.2185,97,77,29,397,30,58,2026-04-06 02:18:08.504618,27,41,8.523443877655131,280,2,6
Mumbai,19.076,72.8777,88,89,7,111,29,26,2026-04-06 02:18:08.505609,26,44,4.20765855699971,56,2,6
Delhi,28.7041,77.1025,70,36,40,214,9,40,2026-04-06 02:18:08.506580,40,52,9.620289898410212,73,2,6
Jammu and Kashmir,34.0837,74.7973,110,126,20,313,8,42,2026-04-06 02:18:08.507963,21,65,6.2902897510719855,268,2,6
Hyderabad,17.385,78.4867,120,93,13,366,18,18,2026-04-06 02:18:08.509532,24,58,2.519185953063785,336,2,6
Bangalore,12.9716,77.5946,89,56,30,316,17,69,2026-04-06 02:18:08.511406,34,62,9.789865542096855,343,2,6
Visakhapatnam,17.6868,83.2185,76,96,8,284,25,40,2026-04-06 03:18:08.504610,33,81,2.297369731064129,359,3,6
Mumbai,19.076,72.8777,61,85,33,157,9,77,2026-04-06 03:18:08.505605,28,58,3.26917709729809,125,3,6
Delhi,28.7041,77.1025,46,68,48,179,30,38,2026-04-06 03:18:08.506576,25,73,6.245115974627439,338,3,6
Jammu and Kashmir,34.0837,74.7973,65,120,21,257,11,20,2026-04-06 03:18:08.507960,35,57,5.57216132028448,24,3,6
Hyderabad,17.385,78.4867,110,124,12,113,18,79,2026-04-06 03:18:08.509528,28,76,3.5152279372636164,172,3,6
